pattern,index,src,dst
hotnode,1248,0,13
hotnode,1249,1,10
hotnode,1250,2,7
hotnode,1251,3,10
hotnode,1252,4,5
hotnode,1253,5,3
hotnode,1254,6,14
hotnode,1255,7,5
hotnode,1256,8,5
hotnode,1257,9,5
hotnode,1258,10,5
hotnode,1259,11,15
hotnode,1260,12,15
hotnode,1261,13,3
hotnode,1262,14,5
hotnode,1263,15,0
hotnode,1264,0,4
hotnode,1265,1,10
hotnode,1266,2,7
hotnode,1267,3,1
hotnode,1268,4,2
hotnode,1269,5,11
hotnode,1270,6,10
hotnode,1271,7,4
hotnode,1272,8,5
hotnode,1273,9,4
hotnode,1274,10,15
hotnode,1275,11,1
hotnode,1276,12,11
hotnode,1277,13,1
hotnode,1278,14,0
hotnode,1279,15,1
hotnode,1280,0,5
hotnode,1281,1,12
hotnode,1282,2,13
hotnode,1283,3,7
hotnode,1284,4,5
hotnode,1285,5,2
hotnode,1286,6,5
hotnode,1287,7,0
hotnode,1288,8,1
hotnode,1289,9,5
hotnode,1290,10,4
hotnode,1291,11,1
hotnode,1292,12,5
hotnode,1293,13,1
hotnode,1294,14,1
hotnode,1295,15,5
hotnode,1296,0,1
hotnode,1297,1,2
hotnode,1298,2,1
hotnode,1299,3,11
hotnode,1300,4,5
hotnode,1301,5,7
hotnode,1302,6,5
hotnode,1303,7,5
hotnode,1304,8,5
hotnode,1305,9,6
hotnode,1306,10,14
hotnode,1307,11,5
hotnode,1308,12,1
hotnode,1309,13,3
hotnode,1310,14,5
hotnode,1311,15,1
hotnode,1312,0,12
hotnode,1313,1,13
hotnode,1314,2,5
hotnode,1315,3,5
hotnode,1316,4,9
hotnode,1317,5,13
hotnode,1318,6,1
hotnode,1319,7,1
hotnode,1320,8,1
hotnode,1321,9,6
hotnode,1322,10,1
hotnode,1323,11,3
hotnode,1324,12,1
hotnode,1325,13,5
hotnode,1326,14,5
hotnode,1327,15,1
hotnode,1328,0,12
hotnode,1329,1,3
hotnode,1330,2,1
hotnode,1331,3,11
hotnode,1332,4,10
hotnode,1333,5,8
hotnode,1334,6,9
hotnode,1335,7,14
hotnode,1336,8,1
hotnode,1337,9,1
hotnode,1338,10,5
hotnode,1339,11,5
hotnode,1340,12,5
hotnode,1341,13,5
hotnode,1342,14,1
hotnode,1343,15,5
hotnode,1344,0,5
hotnode,1345,1,5
hotnode,1346,2,6
hotnode,1347,3,1
hotnode,1348,4,1
hotnode,1349,5,3
hotnode,1350,6,5
hotnode,1351,7,1
hotnode,1352,8,5
hotnode,1353,9,1
hotnode,1354,10,1
hotnode,1355,11,9
hotnode,1356,12,5
hotnode,1357,13,0
hotnode,1358,14,0
hotnode,1359,15,1
hotnode,1360,0,15
hotnode,1361,1,15
hotnode,1362,2,1
hotnode,1363,3,5
hotnode,1364,4,12
hotnode,1365,5,1
hotnode,1366,6,1
hotnode,1367,7,1
hotnode,1368,8,11
hotnode,1369,9,12
hotnode,1370,10,5
hotnode,1371,11,4
hotnode,1372,12,5
hotnode,1373,13,6
hotnode,1374,14,5
hotnode,1375,15,1
hotnode,1376,0,5
hotnode,1377,1,2
hotnode,1378,2,5
hotnode,1379,3,1
hotnode,1380,4,1
hotnode,1381,5,1
hotnode,1382,6,5
hotnode,1383,7,1
hotnode,1384,8,5
hotnode,1385,9,5
hotnode,1386,10,1
hotnode,1387,11,8
hotnode,1388,12,5
hotnode,1389,13,0
hotnode,1390,14,1
hotnode,1391,15,11
hotnode,1392,0,1
hotnode,1393,1,11
hotnode,1394,2,5
hotnode,1395,3,1
hotnode,1396,4,1
hotnode,1397,5,6
hotnode,1398,6,5
hotnode,1399,7,11
hotnode,1400,8,13
hotnode,1401,9,1
hotnode,1402,10,5
hotnode,1403,11,5
hotnode,1404,12,5
hotnode,1405,13,15
hotnode,1406,14,5
hotnode,1407,15,4
hotnode,1408,0,2
hotnode,1409,1,7
hotnode,1410,2,0
hotnode,1411,3,12
hotnode,1412,4,5
hotnode,1413,5,0
hotnode,1414,6,1
hotnode,1415,7,1
hotnode,1416,8,1
hotnode,1417,9,5
hotnode,1418,10,9
hotnode,1419,11,5
hotnode,1420,12,11
hotnode,1421,13,1
hotnode,1422,14,4
hotnode,1423,15,5
hotnode,1424,0,1
hotnode,1425,1,6
hotnode,1426,2,5
hotnode,1427,3,5
hotnode,1428,4,7
hotnode,1429,5,13
hotnode,1430,6,1
hotnode,1431,7,5
hotnode,1432,8,1
hotnode,1433,9,5
hotnode,1434,10,13
hotnode,1435,11,1
hotnode,1436,12,1
hotnode,1437,13,5
hotnode,1438,14,5
hotnode,1439,15,5
hotnode,1440,0,1
hotnode,1441,1,5
hotnode,1442,2,5
hotnode,1443,3,5
hotnode,1444,4,5
hotnode,1445,5,10
hotnode,1446,6,5
hotnode,1447,7,4
hotnode,1448,8,14
hotnode,1449,9,5
hotnode,1450,10,5
hotnode,1451,11,1
hotnode,1452,12,5
hotnode,1453,13,10
hotnode,1454,14,1
hotnode,1455,15,1
hotnode,1456,0,7
hotnode,1457,1,5
hotnode,1458,2,1
hotnode,1459,3,5
hotnode,1460,4,1
hotnode,1461,5,1
hotnode,1462,6,1
hotnode,1463,7,5
hotnode,1464,8,5
hotnode,1465,9,5
hotnode,1466,10,1
hotnode,1467,11,3
hotnode,1468,12,6
hotnode,1469,13,14
hotnode,1470,14,0
hotnode,1471,15,5
hotnode,1472,0,6
hotnode,1473,1,14
hotnode,1474,2,6
hotnode,1475,3,1
hotnode,1476,4,1
hotnode,1477,5,9
hotnode,1478,6,1
hotnode,1479,7,5
hotnode,1480,8,15
hotnode,1481,9,14
hotnode,1482,10,8
hotnode,1483,11,9
hotnode,1484,12,1
hotnode,1485,13,1
hotnode,1486,14,1
hotnode,1487,15,5
hotnode,1488,0,1
hotnode,1489,1,7
hotnode,1490,2,12
hotnode,1491,3,5
hotnode,1492,4,3
hotnode,1493,5,13
hotnode,1494,6,8
hotnode,1495,7,8
hotnode,1496,8,5
hotnode,1497,9,1
hotnode,1498,10,1
hotnode,1499,11,15
hotnode,1500,12,5
hotnode,1501,13,1
hotnode,1502,14,5
hotnode,1503,15,9
hotnode,1504,0,1
hotnode,1505,1,4
hotnode,1506,2,5
hotnode,1507,3,1
hotnode,1508,4,15
hotnode,1509,5,12
hotnode,1510,6,4
hotnode,1511,7,3
hotnode,1512,8,15
hotnode,1513,9,1
hotnode,1514,10,7
hotnode,1515,11,1
hotnode,1516,12,14
hotnode,1517,13,1
hotnode,1518,14,15
hotnode,1519,15,5
hotnode,1520,0,5
hotnode,1521,1,5
hotnode,1522,2,6
hotnode,1523,3,1
hotnode,1524,4,5
hotnode,1525,5,11
hotnode,1526,6,5
hotnode,1527,7,1
hotnode,1528,8,5
hotnode,1529,9,8
hotnode,1530,10,5
hotnode,1531,11,12
hotnode,1532,12,1
hotnode,1533,13,1
hotnode,1534,14,5
hotnode,1535,15,1
hotnode,1536,0,5
hotnode,1537,1,15
hotnode,1538,2,11
hotnode,1539,3,7
hotnode,1540,4,5
hotnode,1541,5,12
hotnode,1542,6,9
hotnode,1543,7,10
hotnode,1544,8,12
hotnode,1545,9,1
hotnode,1546,10,6
hotnode,1547,11,5
hotnode,1548,12,1
hotnode,1549,13,1
hotnode,1550,14,12
hotnode,1551,15,14
hotnode,1552,0,1
hotnode,1553,1,13
hotnode,1554,2,5
hotnode,1555,3,1
hotnode,1556,4,8
hotnode,1557,5,7
hotnode,1558,6,11
hotnode,1559,7,1
hotnode,1560,8,1
hotnode,1561,9,5
hotnode,1562,10,6
hotnode,1563,11,5
hotnode,1564,12,1
hotnode,1565,13,7
hotnode,1566,14,15
hotnode,1567,15,13
hotnode,1568,0,5
hotnode,1569,1,5
hotnode,1570,2,14
hotnode,1571,3,1
hotnode,1572,4,1
hotnode,1573,5,1
hotnode,1574,6,12
hotnode,1575,7,1
hotnode,1576,8,9
hotnode,1577,9,3
hotnode,1578,10,0
hotnode,1579,11,1
hotnode,1580,12,1
hotnode,1581,13,5
hotnode,1582,14,5
hotnode,1583,15,8
hotnode,1584,0,7
hotnode,1585,1,5
hotnode,1586,2,1
hotnode,1587,3,5
hotnode,1588,4,13
hotnode,1589,5,6
hotnode,1590,6,1
hotnode,1591,7,5
hotnode,1592,8,1
hotnode,1593,9,1
hotnode,1594,10,1
hotnode,1595,11,8
hotnode,1596,12,5
hotnode,1597,13,1
hotnode,1598,14,1
hotnode,1599,15,1
hotnode,1600,0,8
hotnode,1601,1,0
hotnode,1602,2,5
hotnode,1603,3,0
hotnode,1604,4,1
hotnode,1605,5,14
hotnode,1606,6,11
hotnode,1607,7,1
hotnode,1608,8,0
hotnode,1609,9,5
hotnode,1610,10,9
hotnode,1611,11,0
hotnode,1612,12,5
hotnode,1613,13,1
hotnode,1614,14,1
hotnode,1615,15,1
hotnode,1616,0,1
hotnode,1617,1,13
hotnode,1618,2,5
hotnode,1619,3,5
hotnode,1620,4,1
hotnode,1621,5,9
hotnode,1622,6,11
hotnode,1623,7,14
hotnode,1624,8,5
hotnode,1625,9,5
hotnode,1626,10,11
hotnode,1627,11,4
hotnode,1628,12,4
hotnode,1629,13,4
hotnode,1630,14,5
hotnode,1631,15,5
hotnode,1632,0,1
hotnode,1633,1,14
hotnode,1634,2,12
hotnode,1635,3,1
hotnode,1636,4,8
hotnode,1637,5,2
hotnode,1638,6,11
hotnode,1639,7,1
hotnode,1640,8,2
hotnode,1641,9,5
hotnode,1642,10,5
hotnode,1643,11,7
hotnode,1644,12,1
hotnode,1645,13,5
hotnode,1646,14,5
hotnode,1647,15,1
hotnode,1648,0,13
hotnode,1649,1,9
hotnode,1650,2,1
hotnode,1651,3,14
hotnode,1652,4,5
hotnode,1653,5,1
hotnode,1654,6,5
hotnode,1655,7,12
hotnode,1656,8,3
hotnode,1657,9,5
hotnode,1658,10,9
hotnode,1659,11,4
hotnode,1660,12,9
hotnode,1661,13,1
hotnode,1662,14,1
hotnode,1663,15,3
hotnode,1664,0,1
hotnode,1665,1,5
hotnode,1666,2,9
hotnode,1667,3,1
hotnode,1668,4,9
hotnode,1669,5,1
hotnode,1670,6,5
hotnode,1671,7,4
hotnode,1672,8,5
hotnode,1673,9,4
hotnode,1674,10,13
hotnode,1675,11,1
hotnode,1676,12,3
hotnode,1677,13,11
hotnode,1678,14,6
hotnode,1679,15,2
hotnode,1680,0,5
hotnode,1681,1,7
hotnode,1682,2,15
hotnode,1683,3,5
hotnode,1684,4,15
hotnode,1685,5,11
hotnode,1686,6,5
hotnode,1687,7,5
hotnode,1688,8,1
hotnode,1689,9,3
hotnode,1690,10,5
hotnode,1691,11,5
hotnode,1692,12,13
hotnode,1693,13,15
hotnode,1694,14,1
hotnode,1695,15,10
hotnode,1696,0,3
hotnode,1697,1,5
hotnode,1698,2,5
hotnode,1699,3,5
hotnode,1700,4,1
hotnode,1701,5,11
hotnode,1702,6,5
hotnode,1703,7,1
hotnode,1704,8,5
hotnode,1705,9,12
hotnode,1706,10,5
hotnode,1707,11,1
hotnode,1708,12,7
hotnode,1709,13,2
hotnode,1710,14,8
hotnode,1711,15,1
hotnode,1712,0,1
hotnode,1713,1,15
hotnode,1714,2,5
hotnode,1715,3,11
hotnode,1716,4,1
hotnode,1717,5,10
hotnode,1718,6,5
hotnode,1719,7,5
hotnode,1720,8,1
hotnode,1721,9,5
hotnode,1722,10,8
hotnode,1723,11,1
hotnode,1724,12,1
hotnode,1725,13,1
hotnode,1726,14,5
hotnode,1727,15,1
hotnode,1728,0,1
hotnode,1729,1,13
hotnode,1730,2,1
hotnode,1731,3,12
hotnode,1732,4,7
hotnode,1733,5,1
hotnode,1734,6,5
hotnode,1735,7,1
hotnode,1736,8,6
hotnode,1737,9,12
hotnode,1738,10,1
hotnode,1739,11,7
hotnode,1740,12,1
hotnode,1741,13,1
hotnode,1742,14,5
hotnode,1743,15,1
hotnode,1744,0,4
hotnode,1745,1,5
hotnode,1746,2,8
hotnode,1747,3,5
hotnode,1748,4,15
hotnode,1749,5,4
hotnode,1750,6,1
hotnode,1751,7,10
hotnode,1752,8,1
hotnode,1753,9,5
hotnode,1754,10,1
hotnode,1755,11,1
hotnode,1756,12,13
hotnode,1757,13,1
hotnode,1758,14,1
hotnode,1759,15,5
hotnode,1760,0,5
hotnode,1761,1,5
hotnode,1762,2,1
hotnode,1763,3,5
hotnode,1764,4,15
hotnode,1765,5,1
hotnode,1766,6,11
hotnode,1767,7,8
hotnode,1768,8,7
hotnode,1769,9,11
hotnode,1770,10,5
hotnode,1771,11,4
hotnode,1772,12,5
hotnode,1773,13,5
hotnode,1774,14,5
hotnode,1775,15,1
hotnode,1776,0,4
hotnode,1777,1,14
hotnode,1778,2,1
hotnode,1779,3,9
hotnode,1780,4,1
hotnode,1781,5,15
hotnode,1782,6,5
hotnode,1783,7,12
hotnode,1784,8,5
hotnode,1785,9,1
hotnode,1786,10,12
hotnode,1787,11,6
hotnode,1788,12,10
hotnode,1789,13,7
hotnode,1790,14,13
hotnode,1791,15,0
hotnode,1792,0,2
hotnode,1793,1,3
hotnode,1794,2,11
hotnode,1795,3,11
hotnode,1796,4,5
hotnode,1797,5,13
hotnode,1798,6,5
hotnode,1799,7,1
hotnode,1800,8,5
hotnode,1801,9,1
hotnode,1802,10,9
hotnode,1803,11,14
hotnode,1804,12,1
hotnode,1805,13,7
hotnode,1806,14,5
hotnode,1807,15,5
hotnode,1808,0,5
hotnode,1809,1,5
hotnode,1810,2,5
hotnode,1811,3,1
hotnode,1812,4,1
hotnode,1813,5,1
hotnode,1814,6,11
hotnode,1815,7,11
hotnode,1816,8,15
hotnode,1817,9,1
hotnode,1818,10,1
hotnode,1819,11,1
hotnode,1820,12,0
hotnode,1821,13,10
hotnode,1822,14,1
hotnode,1823,15,1
hotnode,1824,0,1
hotnode,1825,1,7
hotnode,1826,2,1
hotnode,1827,3,5
hotnode,1828,4,9
hotnode,1829,5,10
hotnode,1830,6,1
hotnode,1831,7,5
hotnode,1832,8,1
hotnode,1833,9,10
hotnode,1834,10,1
hotnode,1835,11,1
hotnode,1836,12,5
hotnode,1837,13,5
hotnode,1838,14,1
hotnode,1839,15,8
hotnode,1840,0,5
hotnode,1841,1,12
hotnode,1842,2,1
hotnode,1843,3,5
hotnode,1844,4,5
hotnode,1845,5,1
hotnode,1846,6,2
hotnode,1847,7,1
hotnode,1848,8,7
hotnode,1849,9,5
hotnode,1850,10,5
hotnode,1851,11,2
hotnode,1852,12,1
hotnode,1853,13,5
hotnode,1854,14,1
hotnode,1855,15,0
hotnode,1856,0,15
hotnode,1857,1,5
hotnode,1858,2,8
hotnode,1859,3,12
hotnode,1860,4,14
hotnode,1861,5,1
hotnode,1862,6,5
hotnode,1863,7,5
hotnode,1864,8,1
hotnode,1865,9,5
hotnode,1866,10,6
hotnode,1867,11,5
hotnode,1868,12,5
hotnode,1869,13,5
hotnode,1870,14,1
hotnode,1871,15,10
hotnode,1872,0,5
hotnode,1873,1,15
hotnode,1874,2,9
hotnode,1875,3,15
hotnode,1876,4,5
hotnode,1877,5,9
hotnode,1878,6,11
hotnode,1879,7,1
hotnode,1880,8,5
hotnode,1881,9,1
hotnode,1882,10,15
hotnode,1883,11,2
hotnode,1884,12,13
hotnode,1885,13,5
hotnode,1886,14,5
hotnode,1887,15,1
hotnode,1888,0,8
hotnode,1889,1,6
hotnode,1890,2,13
hotnode,1891,3,2
hotnode,1892,4,5
hotnode,1893,5,1
hotnode,1894,6,7
hotnode,1895,7,1
hotnode,1896,8,0
hotnode,1897,9,5
hotnode,1898,10,5
hotnode,1899,11,5
hotnode,1900,12,1
hotnode,1901,13,1
hotnode,1902,14,1
hotnode,1903,15,1
hotnode,1904,0,14
hotnode,1905,1,5
hotnode,1906,2,7
hotnode,1907,3,4
hotnode,1908,4,5
hotnode,1909,5,1
hotnode,1910,6,1
hotnode,1911,7,1
hotnode,1912,8,1
hotnode,1913,9,12
hotnode,1914,10,5
hotnode,1915,11,5
hotnode,1916,12,1
hotnode,1917,13,1
hotnode,1918,14,5
hotnode,1919,15,9
hotnode,1920,0,7
hotnode,1921,1,10
hotnode,1922,2,1
hotnode,1923,3,4
hotnode,1924,4,9
hotnode,1925,5,6
hotnode,1926,6,1
hotnode,1927,7,5
hotnode,1928,8,1
hotnode,1929,9,13
hotnode,1930,10,1
hotnode,1931,11,1
hotnode,1932,12,5
hotnode,1933,13,3
hotnode,1934,14,1
hotnode,1935,15,9
hotnode,1936,0,5
hotnode,1937,1,2
hotnode,1938,2,12
hotnode,1939,3,14
hotnode,1940,4,15
hotnode,1941,5,15
hotnode,1942,6,5
hotnode,1943,7,1
hotnode,1944,8,5
hotnode,1945,9,10
hotnode,1946,10,13
hotnode,1947,11,1
hotnode,1948,12,1
hotnode,1949,13,1
hotnode,1950,14,1
hotnode,1951,15,5
hotnode,1952,0,6
hotnode,1953,1,8
hotnode,1954,2,7
hotnode,1955,3,1
hotnode,1956,4,5
hotnode,1957,5,1
hotnode,1958,6,4
hotnode,1959,7,1
hotnode,1960,8,10
hotnode,1961,9,5
hotnode,1962,10,5
hotnode,1963,11,1
hotnode,1964,12,5
hotnode,1965,13,1
hotnode,1966,14,6
hotnode,1967,15,5
hotnode,1968,0,1
hotnode,1969,1,11
hotnode,1970,2,1
hotnode,1971,3,15
hotnode,1972,4,3
hotnode,1973,5,8
hotnode,1974,6,2
hotnode,1975,7,1
hotnode,1976,8,5
hotnode,1977,9,8
hotnode,1978,10,1
hotnode,1979,11,1
hotnode,1980,12,1
hotnode,1981,13,8
hotnode,1982,14,10
hotnode,1983,15,3
hotnode,1984,0,2
hotnode,1985,1,12
hotnode,1986,2,5
hotnode,1987,3,7
hotnode,1988,4,5
hotnode,1989,5,13
hotnode,1990,6,7
hotnode,1991,7,11
hotnode,1992,8,1
hotnode,1993,9,8
hotnode,1994,10,1
hotnode,1995,11,0
hotnode,1996,12,5
hotnode,1997,13,5
hotnode,1998,14,0
hotnode,1999,15,9
hotnode,2000,0,8
hotnode,2001,1,10
hotnode,2002,2,5
hotnode,2003,3,1
hotnode,2004,4,5
hotnode,2005,5,15
hotnode,2006,6,5
hotnode,2007,7,2
hotnode,2008,8,1
hotnode,2009,9,13
hotnode,2010,10,3
hotnode,2011,11,4
hotnode,2012,12,5
hotnode,2013,13,6
hotnode,2014,14,5
hotnode,2015,15,14
hotnode,2016,0,5
hotnode,2017,1,15
hotnode,2018,2,6
hotnode,2019,3,5
hotnode,2020,4,10
hotnode,2021,5,0
hotnode,2022,6,2
hotnode,2023,7,0
hotnode,2024,8,5
hotnode,2025,9,5
hotnode,2026,10,1
hotnode,2027,11,0
hotnode,2028,12,5
hotnode,2029,13,15
hotnode,2030,14,5
hotnode,2031,15,5
hotnode,2032,0,1
hotnode,2033,1,11
hotnode,2034,2,15
hotnode,2035,3,4
hotnode,2036,4,5
hotnode,2037,5,3
hotnode,2038,6,0
hotnode,2039,7,12
hotnode,2040,8,15
hotnode,2041,9,6
hotnode,2042,10,5
hotnode,2043,11,1
hotnode,2044,12,9
hotnode,2045,13,1
hotnode,2046,14,7
hotnode,2047,15,13
hotnode,2048,0,5
hotnode,2049,1,5
hotnode,2050,2,1
hotnode,2051,3,1
hotnode,2052,4,0
hotnode,2053,5,1
hotnode,2054,6,8
hotnode,2055,7,15
hotnode,2056,8,5
hotnode,2057,9,1
hotnode,2058,10,5
hotnode,2059,11,5
hotnode,2060,12,2
hotnode,2061,13,8
hotnode,2062,14,1
hotnode,2063,15,8
hotnode,2064,0,1
hotnode,2065,1,9
hotnode,2066,2,13
hotnode,2067,3,1
hotnode,2068,4,6
hotnode,2069,5,1
hotnode,2070,6,5
hotnode,2071,7,15
hotnode,2072,8,9
hotnode,2073,9,1
hotnode,2074,10,3
hotnode,2075,11,1
hotnode,2076,12,3
hotnode,2077,13,1
hotnode,2078,14,8
hotnode,2079,15,3
hotnode,2080,0,1
hotnode,2081,1,3
hotnode,2082,2,1
hotnode,2083,3,15
hotnode,2084,4,1
hotnode,2085,5,15
hotnode,2086,6,14
hotnode,2087,7,1
hotnode,2088,8,1
hotnode,2089,9,5
hotnode,2090,10,5
hotnode,2091,11,5
hotnode,2092,12,15
hotnode,2093,13,4
hotnode,2094,14,5
hotnode,2095,15,3
hotnode,2096,0,1
hotnode,2097,1,5
hotnode,2098,2,1
hotnode,2099,3,1
hotnode,2100,4,1
hotnode,2101,5,4
hotnode,2102,6,7
hotnode,2103,7,5
hotnode,2104,8,5
hotnode,2105,9,8
hotnode,2106,10,1
hotnode,2107,11,1
hotnode,2108,12,6
hotnode,2109,13,5
hotnode,2110,14,8
hotnode,2111,15,7
hotnode,2112,0,9
hotnode,2113,1,5
hotnode,2114,2,11
hotnode,2115,3,1
hotnode,2116,4,1
hotnode,2117,5,14
hotnode,2118,6,1
hotnode,2119,7,1
hotnode,2120,8,1
hotnode,2121,9,1
hotnode,2122,10,1
hotnode,2123,11,1
hotnode,2124,12,10
hotnode,2125,13,6
hotnode,2126,14,5
hotnode,2127,15,1
hotnode,2128,0,1
hotnode,2129,1,5
hotnode,2130,2,1
hotnode,2131,3,9
hotnode,2132,4,8
hotnode,2133,5,1
hotnode,2134,6,5
hotnode,2135,7,5
hotnode,2136,8,5
hotnode,2137,9,1
hotnode,2138,10,1
hotnode,2139,11,1
hotnode,2140,12,1
hotnode,2141,13,11
hotnode,2142,14,0
hotnode,2143,15,5
hotnode,2144,0,1
hotnode,2145,1,15
hotnode,2146,2,13
hotnode,2147,3,1
hotnode,2148,4,5
hotnode,2149,5,4
hotnode,2150,6,1
hotnode,2151,7,0
hotnode,2152,8,10
hotnode,2153,9,8
hotnode,2154,10,1
hotnode,2155,11,15
hotnode,2156,12,5
hotnode,2157,13,3
hotnode,2158,14,5
hotnode,2159,15,5
hotnode,2160,0,10
hotnode,2161,1,5
hotnode,2162,2,15
hotnode,2163,3,1
hotnode,2164,4,11
hotnode,2165,5,12
hotnode,2166,6,8
hotnode,2167,7,6
hotnode,2168,8,12
hotnode,2169,9,8
hotnode,2170,10,13
hotnode,2171,11,1
hotnode,2172,12,3
hotnode,2173,13,8
hotnode,2174,14,5
hotnode,2175,15,1
hotnode,2176,0,5
hotnode,2177,1,8
hotnode,2178,2,1
hotnode,2179,3,15
hotnode,2180,4,1
hotnode,2181,5,13
hotnode,2182,6,1
hotnode,2183,7,5
hotnode,2184,8,1
hotnode,2185,9,1
hotnode,2186,10,11
hotnode,2187,11,10
hotnode,2188,12,5
hotnode,2189,13,1
hotnode,2190,14,12
hotnode,2191,15,3
hotnode,2192,0,2
hotnode,2193,1,5
hotnode,2194,2,5
hotnode,2195,3,15
hotnode,2196,4,10
hotnode,2197,5,1
hotnode,2198,6,5
hotnode,2199,7,15
hotnode,2200,8,5
hotnode,2201,9,13
hotnode,2202,10,3
hotnode,2203,11,10
hotnode,2204,12,1
hotnode,2205,13,5
hotnode,2206,14,10
hotnode,2207,15,10
hotnode,2208,0,1
hotnode,2209,1,14
hotnode,2210,2,9
hotnode,2211,3,4
hotnode,2212,4,9
hotnode,2213,5,1
hotnode,2214,6,5
hotnode,2215,7,5
hotnode,2216,8,5
hotnode,2217,9,5
hotnode,2218,10,5
hotnode,2219,11,5
hotnode,2220,12,15
hotnode,2221,13,5
hotnode,2222,14,1
hotnode,2223,15,8
hotnode,2224,0,8
hotnode,2225,1,8
hotnode,2226,2,15
hotnode,2227,3,5
hotnode,2228,4,1
hotnode,2229,5,1
hotnode,2230,6,1
hotnode,2231,7,5
hotnode,2232,8,1
hotnode,2233,9,5
hotnode,2234,10,1
hotnode,2235,11,3
hotnode,2236,12,1
hotnode,2237,13,8
hotnode,2238,14,1
hotnode,2239,15,1
hotnode,2240,0,1
hotnode,2241,1,7
hotnode,2242,2,5
hotnode,2243,3,5
hotnode,2244,4,5
hotnode,2245,5,12
hotnode,2246,6,15
hotnode,2247,7,10
hotnode,2248,8,5
hotnode,2249,9,14
hotnode,2250,10,1
hotnode,2251,11,5
hotnode,2252,12,5
hotnode,2253,13,5
hotnode,2254,14,3
hotnode,2255,15,9
hotnode,2256,0,11
hotnode,2257,1,3
hotnode,2258,2,15
hotnode,2259,3,5
hotnode,2260,4,1
hotnode,2261,5,4
hotnode,2262,6,3
hotnode,2263,7,1
hotnode,2264,8,1
hotnode,2265,9,5
hotnode,2266,10,4
hotnode,2267,11,13
hotnode,2268,12,2
hotnode,2269,13,1
hotnode,2270,14,5
hotnode,2271,15,5
hotnode,2272,0,5
hotnode,2273,1,13
hotnode,2274,2,10
hotnode,2275,3,5
hotnode,2276,4,5
hotnode,2277,5,8
hotnode,2278,6,8
hotnode,2279,7,1
hotnode,2280,8,5
hotnode,2281,9,1
hotnode,2282,10,5
hotnode,2283,11,1
hotnode,2284,12,13
hotnode,2285,13,8
hotnode,2286,14,3
hotnode,2287,15,14
hotnode,2288,0,1
hotnode,2289,1,7
hotnode,2290,2,0
hotnode,2291,3,5
hotnode,2292,4,5
hotnode,2293,5,0
hotnode,2294,6,5
hotnode,2295,7,14
hotnode,2296,8,9
hotnode,2297,9,13
hotnode,2298,10,5
hotnode,2299,11,6
hotnode,2300,12,7
hotnode,2301,13,0
hotnode,2302,14,12
hotnode,2303,15,1
hotnode,2304,0,6
hotnode,2305,1,7
hotnode,2306,2,5
hotnode,2307,3,14
hotnode,2308,4,5
hotnode,2309,5,2
hotnode,2310,6,1
hotnode,2311,7,9
hotnode,2312,8,1
hotnode,2313,9,1
hotnode,2314,10,5
hotnode,2315,11,5
hotnode,2316,12,5
hotnode,2317,13,5
hotnode,2318,14,9
hotnode,2319,15,3
hotnode,2320,0,5
hotnode,2321,1,3
hotnode,2322,2,5
hotnode,2323,3,5
hotnode,2324,4,1
hotnode,2325,5,2
hotnode,2326,6,1
hotnode,2327,7,1
hotnode,2328,8,10
hotnode,2329,9,2
hotnode,2330,10,12
hotnode,2331,11,10
hotnode,2332,12,1
hotnode,2333,13,4
hotnode,2334,14,1
hotnode,2335,15,9
hotnode,2336,0,5
hotnode,2337,1,12
hotnode,2338,2,1
hotnode,2339,3,10
hotnode,2340,4,1
hotnode,2341,5,2
hotnode,2342,6,5
hotnode,2343,7,14
hotnode,2344,8,5
hotnode,2345,9,7
hotnode,2346,10,7
hotnode,2347,11,0
hotnode,2348,12,1
hotnode,2349,13,5
hotnode,2350,14,9
hotnode,2351,15,5
hotnode,2352,0,5
hotnode,2353,1,5
hotnode,2354,2,4
hotnode,2355,3,9
hotnode,2356,4,11
hotnode,2357,5,1
hotnode,2358,6,13
hotnode,2359,7,1
hotnode,2360,8,1
hotnode,2361,9,1
hotnode,2362,10,12
hotnode,2363,11,14
hotnode,2364,12,5
hotnode,2365,13,3
hotnode,2366,14,5
hotnode,2367,15,8
hotnode,2368,0,5
hotnode,2369,1,10
hotnode,2370,2,1
hotnode,2371,3,1
hotnode,2372,4,14
hotnode,2373,5,15
hotnode,2374,6,5
hotnode,2375,7,1
hotnode,2376,8,10
hotnode,2377,9,14
hotnode,2378,10,0
hotnode,2379,11,5
hotnode,2380,12,1
hotnode,2381,13,5
hotnode,2382,14,5
hotnode,2383,15,5
hotnode,2384,0,5
hotnode,2385,1,3
hotnode,2386,2,12
hotnode,2387,3,4
hotnode,2388,4,3
hotnode,2389,5,1
hotnode,2390,6,2
hotnode,2391,7,5
hotnode,2392,8,1
hotnode,2393,9,13
hotnode,2394,10,5
hotnode,2395,11,1
hotnode,2396,12,5
hotnode,2397,13,5
hotnode,2398,14,12
hotnode,2399,15,8
hotnode,2400,0,12
hotnode,2401,1,15
hotnode,2402,2,11
hotnode,2403,3,14
hotnode,2404,4,7
hotnode,2405,5,1
hotnode,2406,6,5
hotnode,2407,7,0
hotnode,2408,8,5
hotnode,2409,9,1
hotnode,2410,10,5
hotnode,2411,11,8
hotnode,2412,12,5
